"Treatment","Replicate","Phage.Genotype","Phage.Background","Host.Timepoint","Host.Genotype","Infected","Resistant","Phage.Timepoint"
"1-clone","11","10","Future",1,"1",0,1,"3"
"1-clone","11","11","Future",1,"1",0,1,"3"
"1-clone","11","12","Future",1,"1",0,1,"3"
"1-clone","11","1","Contemporary",3,"1",0,1,"3"
"1-clone","11","2","Contemporary",3,"1",0,1,"3"
"1-clone","11","3","Contemporary",3,"1",0,1,"3"
"1-clone","11","4","Contemporary",3,"1",0,1,"3"
"1-clone","11","5","Contemporary",3,"1",0,1,"3"
"1-clone","11","6","Contemporary",3,"1",0,1,"3"
"1-clone","11","7","Contemporary",3,"1",0,1,"3"
"1-clone","11","8","Contemporary",3,"1",0,1,"3"
"1-clone","11","9","Contemporary",3,"1",0,1,"3"
"1-clone","11","10","Contemporary",3,"1",0,1,"3"
"1-clone","11","11","Contemporary",3,"1",0,1,"3"
"1-clone","11","12","Contemporary",3,"1",0,1,"3"
"1-clone","11","1","Past",5,"1",0,1,"3"
"1-clone","11","2","Past",5,"1",0,1,"3"
"1-clone","11","3","Past",5,"1",0,1,"3"
"1-clone","11","4","Past",5,"1",0,1,"3"
"1-clone","11","5","Past",5,"1",0,1,"3"
"1-clone","11","6","Past",5,"1",0,1,"3"
"1-clone","11","7","Past",5,"1",0,1,"3"
"1-clone","11","8","Past",5,"1",0,1,"3"
"1-clone","11","9","Past",5,"1",0,1,"3"
"1-clone","11","10","Past",5,"1",0,1,"3"
"1-clone","11","11","Past",5,"1",0,1,"3"
"1-clone","11","12","Past",5,"1",0,1,"3"
"1-clone","11","1","Past",7,"1",0,1,"3"
"1-clone","11","2","Past",7,"1",0,1,"3"
"1-clone","11","3","Past",7,"1",0,1,"3"
"1-clone","11","4","Past",7,"1",0,1,"3"
"1-clone","11","5","Past",7,"1",0,1,"3"
"1-clone","11","6","Past",7,"1",0,1,"3"
"1-clone","11","7","Past",7,"1",0,1,"3"
"1-clone","11","8","Past",7,"1",0,1,"3"
"1-clone","11","9","Past",7,"1",0,1,"3"
"1-clone","11","10","Past",7,"1",0,1,"3"
"1-clone","11","11","Past",7,"1",0,1,"3"
"1-clone","11","12","Past",7,"1",0,1,"3"
"1-clone","11","1","Future",1,"2",0,1,"3"
"1-clone","11","2","Future",1,"2",0,1,"3"
"1-clone","11","3","Future",1,"2",0,1,"3"
"1-clone","11","4","Future",1,"2",0,1,"3"
"1-clone","11","5","Future",1,"2",0,1,"3"
"1-clone","11","6","Future",1,"2",0,1,"3"
"1-clone","11","7","Future",1,"2",0,1,"3"
"1-clone","11","8","Future",1,"2",0,1,"3"
"1-clone","11","9","Future",1,"2",0,1,"3"
"1-clone","11","10","Future",1,"2",0,1,"3"
"1-clone","11","11","Future",1,"2",0,1,"3"
"1-clone","11","12","Future",1,"2",0,1,"3"
"1-clone","11","1","Contemporary",3,"2",0,1,"3"
"1-clone","11","2","Contemporary",3,"2",0,1,"3"
"1-clone","11","3","Contemporary",3,"2",0,1,"3"
"1-clone","11","4","Contemporary",3,"2",0,1,"3"
"1-clone","11","5","Contemporary",3,"2",0,1,"3"
"1-clone","11","6","Contemporary",3,"2",0,1,"3"
"1-clone","11","7","Contemporary",3,"2",0,1,"3"
"1-clone","11","8","Contemporary",3,"2",0,1,"3"
"1-clone","11","9","Contemporary",3,"2",0,1,"3"
"1-clone","11","10","Contemporary",3,"2",0,1,"3"
"1-clone","11","11","Contemporary",3,"2",0,1,"3"
"1-clone","11","12","Contemporary",3,"2",0,1,"3"
"1-clone","11","1","Past",5,"2",0,1,"3"
"1-clone","11","2","Past",5,"2",0,1,"3"
"1-clone","11","3","Past",5,"2",0,1,"3"
"1-clone","11","4","Past",5,"2",0,1,"3"
"1-clone","11","5","Past",5,"2",0,1,"3"
"1-clone","11","6","Past",5,"2",0,1,"3"
"1-clone","11","7","Past",5,"2",0,1,"3"
"1-clone","11","8","Past",5,"2",0,1,"3"
"1-clone","11","9","Past",5,"2",0,1,"3"
"1-clone","11","10","Past",5,"2",0,1,"3"
"1-clone","11","11","Past",5,"2",0,1,"3"
"1-clone","11","12","Past",5,"2",0,1,"3"
"1-clone","11","1","Past",7,"2",0,1,"3"
"1-clone","11","2","Past",7,"2",0,1,"3"
"1-clone","11","3","Past",7,"2",0,1,"3"
"1-clone","11","4","Past",7,"2",0,1,"3"
"1-clone","11","5","Past",7,"2",0,1,"3"
"1-clone","11","6","Past",7,"2",0,1,"3"
"1-clone","11","7","Past",7,"2",0,1,"3"
"1-clone","11","8","Past",7,"2",0,1,"3"
"1-clone","11","9","Past",7,"2",0,1,"3"
"1-clone","11","10","Past",7,"2",0,1,"3"
"1-clone","11","11","Past",7,"2",0,1,"3"
"1-clone","11","12","Past",7,"2",0,1,"3"
"1-clone","11","1","Future",1,"3",0,1,"3"
"1-clone","11","2","Future",1,"3",0,1,"3"
"1-clone","11","3","Future",1,"3",0,1,"3"
"1-clone","11","4","Future",1,"3",0,1,"3"
"1-clone","11","5","Future",1,"3",0,1,"3"
"1-clone","11","6","Future",1,"3",0,1,"3"
"1-clone","11","7","Future",1,"3",0,1,"3"
"1-clone","11","8","Future",1,"3",0,1,"3"
"1-clone","11","9","Future",1,"3",0,1,"3"
"1-clone","11","10","Future",1,"3",0,1,"3"
"1-clone","11","11","Future",1,"3",0,1,"3"
"1-clone","11","12","Future",1,"3",0,1,"3"
"1-clone","11","1","Contemporary",3,"3",0,1,"3"
"1-clone","11","2","Contemporary",3,"3",0,1,"3"
"1-clone","11","3","Contemporary",3,"3",0,1,"3"
"1-clone","11","4","Contemporary",3,"3",0,1,"3"
"1-clone","11","5","Contemporary",3,"3",0,1,"3"
"1-clone","11","6","Contemporary",3,"3",0,1,"3"
"1-clone","11","7","Contemporary",3,"3",0,1,"3"
"1-clone","11","8","Contemporary",3,"3",0,1,"3"
"1-clone","11","9","Contemporary",3,"3",0,1,"3"
"1-clone","11","10","Contemporary",3,"3",0,1,"3"
"1-clone","11","11","Contemporary",3,"3",0,1,"3"
"1-clone","11","12","Contemporary",3,"3",0,1,"3"
"1-clone","11","1","Past",5,"3",0,1,"3"
"1-clone","11","2","Past",5,"3",0,1,"3"
"1-clone","11","3","Past",5,"3",0,1,"3"
"1-clone","11","4","Past",5,"3",0,1,"3"
"1-clone","11","5","Past",5,"3",0,1,"3"
"1-clone","11","6","Past",5,"3",0,1,"3"
"1-clone","11","7","Past",5,"3",0,1,"3"
"1-clone","11","8","Past",5,"3",0,1,"3"
"1-clone","11","9","Past",5,"3",0,1,"3"
"1-clone","11","10","Past",5,"3",0,1,"3"
"1-clone","11","11","Past",5,"3",0,1,"3"
"1-clone","11","12","Past",5,"3",0,1,"3"
"1-clone","11","1","Past",7,"3",0,1,"3"
"1-clone","11","2","Past",7,"3",0,1,"3"
"1-clone","11","3","Past",7,"3",0,1,"3"
"1-clone","11","4","Past",7,"3",0,1,"3"
"1-clone","11","5","Past",7,"3",0,1,"3"
"1-clone","11","6","Past",7,"3",0,1,"3"
"1-clone","11","7","Past",7,"3",0,1,"3"
"1-clone","11","8","Past",7,"3",0,1,"3"
"1-clone","11","9","Past",7,"3",0,1,"3"
"1-clone","11","10","Past",7,"3",0,1,"3"
"1-clone","11","11","Past",7,"3",0,1,"3"
"1-clone","11","12","Past",7,"3",0,1,"3"
"1-clone","11","1","Future",1,"4",0,1,"3"
"1-clone","11","2","Future",1,"4",0,1,"3"
"1-clone","11","3","Future",1,"4",0,1,"3"
"1-clone","11","4","Future",1,"4",0,1,"3"
"1-clone","11","5","Future",1,"4",0,1,"3"
"1-clone","11","6","Future",1,"4",0,1,"3"
"1-clone","11","7","Future",1,"4",0,1,"3"
"1-clone","11","8","Future",1,"4",0,1,"3"
"1-clone","11","9","Future",1,"4",0,1,"3"
"1-clone","11","10","Future",1,"4",0,1,"3"
"1-clone","11","11","Future",1,"4",0,1,"3"
"1-clone","11","12","Future",1,"4",0,1,"3"
"1-clone","11","1","Contemporary",3,"4",0,1,"3"
"1-clone","11","2","Contemporary",3,"4",0,1,"3"
"1-clone","11","3","Contemporary",3,"4",0,1,"3"
"1-clone","11","4","Contemporary",3,"4",0,1,"3"
"1-clone","11","5","Contemporary",3,"4",0,1,"3"
"1-clone","11","6","Contemporary",3,"4",0,1,"3"
"1-clone","11","7","Contemporary",3,"4",0,1,"3"
"1-clone","11","8","Contemporary",3,"4",0,1,"3"
"1-clone","11","9","Contemporary",3,"4",0,1,"3"
"1-clone","11","10","Contemporary",3,"4",0,1,"3"
"1-clone","11","11","Contemporary",3,"4",0,1,"3"
"1-clone","11","12","Contemporary",3,"4",0,1,"3"
"1-clone","11","1","Past",5,"4",0,1,"3"
"1-clone","11","2","Past",5,"4",0,1,"3"
"1-clone","11","3","Past",5,"4",0,1,"3"
"1-clone","11","4","Past",5,"4",0,1,"3"
"1-clone","11","5","Past",5,"4",0,1,"3"
"1-clone","11","6","Past",5,"4",0,1,"3"
"1-clone","11","7","Past",5,"4",0,1,"3"
"1-clone","11","8","Past",5,"4",0,1,"3"
"1-clone","11","9","Past",5,"4",0,1,"3"
"1-clone","11","10","Past",5,"4",0,1,"3"
"1-clone","11","11","Past",5,"4",0,1,"3"
"1-clone","11","12","Past",5,"4",0,1,"3"
"1-clone","11","1","Past",7,"4",0,1,"3"
"1-clone","11","2","Past",7,"4",0,1,"3"
"1-clone","11","3","Past",7,"4",0,1,"3"
"1-clone","11","4","Past",7,"4",0,1,"3"
"1-clone","11","5","Past",7,"4",0,1,"3"
"1-clone","11","6","Past",7,"4",0,1,"3"
"1-clone","11","7","Past",7,"4",0,1,"3"
"1-clone","11","8","Past",7,"4",0,1,"3"
"1-clone","11","9","Past",7,"4",0,1,"3"
"1-clone","11","10","Past",7,"4",0,1,"3"
"1-clone","11","11","Past",7,"4",0,1,"3"
"1-clone","11","12","Past",7,"4",0,1,"3"
"1-clone","11","1","Future",1,"5",0,1,"3"
"1-clone","11","2","Future",1,"5",0,1,"3"
"1-clone","11","3","Future",1,"5",0,1,"3"
"1-clone","11","4","Future",1,"5",0,1,"3"
"1-clone","11","5","Future",1,"5",0,1,"3"
"1-clone","11","6","Future",1,"5",0,1,"3"
"1-clone","11","7","Future",1,"5",0,1,"3"
"1-clone","11","8","Future",1,"5",0,1,"3"
"1-clone","11","9","Future",1,"5",0,1,"3"
"1-clone","11","10","Future",1,"5",0,1,"3"
"1-clone","11","11","Future",1,"5",0,1,"3"
"1-clone","11","12","Future",1,"5",0,1,"3"
"1-clone","11","1","Contemporary",3,"5",0,1,"3"
"1-clone","11","2","Contemporary",3,"5",0,1,"3"
"1-clone","11","3","Contemporary",3,"5",0,1,"3"
"1-clone","11","4","Contemporary",3,"5",0,1,"3"
"1-clone","11","5","Contemporary",3,"5",0,1,"3"
"1-clone","11","6","Contemporary",3,"5",0,1,"3"
"1-clone","11","7","Contemporary",3,"5",0,1,"3"
"1-clone","11","8","Contemporary",3,"5",0,1,"3"
"1-clone","11","9","Contemporary",3,"5",0,1,"3"
"1-clone","11","10","Contemporary",3,"5",0,1,"3"
"1-clone","11","11","Contemporary",3,"5",0,1,"3"
"1-clone","11","12","Contemporary",3,"5",0,1,"3"
"1-clone","11","1","Past",5,"5",0,1,"3"
"1-clone","11","2","Past",5,"5",0,1,"3"
"1-clone","11","3","Past",5,"5",0,1,"3"
"1-clone","11","4","Past",5,"5",0,1,"3"
"1-clone","11","5","Past",5,"5",0,1,"3"
"1-clone","11","6","Past",5,"5",0,1,"3"
"1-clone","11","7","Past",5,"5",0,1,"3"
"1-clone","11","8","Past",5,"5",0,1,"3"
"1-clone","11","9","Past",5,"5",0,1,"3"
"1-clone","11","10","Past",5,"5",0,1,"3"
"1-clone","11","11","Past",5,"5",0,1,"3"
"1-clone","11","12","Past",5,"5",0,1,"3"
"1-clone","11","1","Past",7,"5",0,1,"3"
"1-clone","11","2","Past",7,"5",0,1,"3"
"1-clone","11","3","Past",7,"5",0,1,"3"
"1-clone","11","4","Past",7,"5",0,1,"3"
"1-clone","11","5","Past",7,"5",0,1,"3"
"1-clone","11","6","Past",7,"5",0,1,"3"
"1-clone","11","7","Past",7,"5",0,1,"3"
"1-clone","11","8","Past",7,"5",0,1,"3"
"1-clone","11","9","Past",7,"5",0,1,"3"
"1-clone","11","10","Past",7,"5",0,1,"3"
"1-clone","11","11","Past",7,"5",0,1,"3"
"1-clone","11","12","Past",7,"5",0,1,"3"
"1-clone","11","1","Future",1,"6",0,1,"3"
"1-clone","11","2","Future",1,"6",0,1,"3"
"1-clone","11","3","Future",1,"6",0,1,"3"
"1-clone","11","4","Future",1,"6",0,1,"3"
"1-clone","11","5","Future",1,"6",0,1,"3"
"1-clone","11","6","Future",1,"6",0,1,"3"
"1-clone","11","7","Future",1,"6",0,1,"3"
"1-clone","11","8","Future",1,"6",0,1,"3"
"1-clone","11","9","Future",1,"6",0,1,"3"
"1-clone","11","10","Future",1,"6",0,1,"3"
"1-clone","11","11","Future",1,"6",0,1,"3"
"1-clone","11","12","Future",1,"6",0,1,"3"
"1-clone","11","1","Contemporary",3,"6",0,1,"3"
"1-clone","11","2","Contemporary",3,"6",0,1,"3"
"1-clone","11","3","Contemporary",3,"6",0,1,"3"
"1-clone","11","4","Contemporary",3,"6",0,1,"3"
"1-clone","11","5","Contemporary",3,"6",0,1,"3"
"1-clone","11","6","Contemporary",3,"6",0,1,"3"
"1-clone","11","7","Contemporary",3,"6",0,1,"3"
"1-clone","11","8","Contemporary",3,"6",0,1,"3"
"1-clone","11","9","Contemporary",3,"6",0,1,"3"
"1-clone","11","10","Contemporary",3,"6",0,1,"3"
"1-clone","11","11","Contemporary",3,"6",0,1,"3"
"1-clone","11","12","Contemporary",3,"6",0,1,"3"
"1-clone","11","1","Past",5,"6",0,1,"3"
"1-clone","11","2","Past",5,"6",0,1,"3"
"1-clone","11","3","Past",5,"6",0,1,"3"
"1-clone","11","4","Past",5,"6",0,1,"3"
"1-clone","11","5","Past",5,"6",0,1,"3"
"1-clone","11","6","Past",5,"6",0,1,"3"
"1-clone","11","7","Past",5,"6",0,1,"3"
"1-clone","11","8","Past",5,"6",0,1,"3"
"1-clone","11","9","Past",5,"6",0,1,"3"
"1-clone","11","10","Past",5,"6",0,1,"3"
"1-clone","11","11","Past",5,"6",0,1,"3"
"1-clone","11","12","Past",5,"6",0,1,"3"
"1-clone","11","1","Past",7,"6",0,1,"3"
"1-clone","11","2","Past",7,"6",0,1,"3"
"1-clone","11","3","Past",7,"6",0,1,"3"
"1-clone","11","4","Past",7,"6",0,1,"3"
"1-clone","11","5","Past",7,"6",0,1,"3"
"1-clone","11","6","Past",7,"6",0,1,"3"
"1-clone","11","7","Past",7,"6",0,1,"3"
"1-clone","11","8","Past",7,"6",0,1,"3"
"1-clone","11","9","Past",7,"6",0,1,"3"
"1-clone","11","10","Past",7,"6",0,1,"3"
"1-clone","11","11","Past",7,"6",0,1,"3"
"1-clone","11","12","Past",7,"6",0,1,"3"
"1-clone","11","1","Future",1,"7",0,1,"3"
"1-clone","11","2","Future",1,"7",0,1,"3"
"1-clone","11","3","Future",1,"7",0,1,"3"
"1-clone","11","4","Future",1,"7",0,1,"3"
"1-clone","11","5","Future",1,"7",0,1,"3"
"1-clone","11","6","Future",1,"7",0,1,"3"
"1-clone","11","7","Future",1,"7",0,1,"3"
"1-clone","11","8","Future",1,"7",0,1,"3"
"1-clone","11","9","Future",1,"7",0,1,"3"
"1-clone","11","10","Future",1,"7",0,1,"3"
"1-clone","11","11","Future",1,"7",0,1,"3"
"1-clone","11","12","Future",1,"7",0,1,"3"
"1-clone","11","1","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","2","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","3","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","4","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","5","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","6","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","7","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","8","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","9","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","10","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","11","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","12","Contemporary",3,"7",NA,NA,"3"
"1-clone","11","1","Past",5,"7",0,1,"3"
"1-clone","11","2","Past",5,"7",0,1,"3"
"1-clone","11","3","Past",5,"7",0,1,"3"
"1-clone","11","4","Past",5,"7",0,1,"3"
"1-clone","11","5","Past",5,"7",0,1,"3"
"1-clone","11","6","Past",5,"7",0,1,"3"
"1-clone","11","7","Past",5,"7",0,1,"3"
"1-clone","11","8","Past",5,"7",0,1,"3"
"1-clone","11","9","Past",5,"7",0,1,"3"
"1-clone","11","10","Past",5,"7",0,1,"3"
"1-clone","11","11","Past",5,"7",0,1,"3"
"1-clone","11","12","Past",5,"7",0,1,"3"
"1-clone","11","1","Past",7,"7",0,1,"3"
"1-clone","11","2","Past",7,"7",0,1,"3"
"1-clone","11","3","Past",7,"7",0,1,"3"
"1-clone","11","4","Past",7,"7",0,1,"3"
"1-clone","11","5","Past",7,"7",0,1,"3"
"1-clone","11","6","Past",7,"7",0,1,"3"
"1-clone","11","7","Past",7,"7",0,1,"3"
"1-clone","11","8","Past",7,"7",0,1,"3"
"1-clone","11","9","Past",7,"7",0,1,"3"
"1-clone","11","10","Past",7,"7",0,1,"3"
"1-clone","11","11","Past",7,"7",0,1,"3"
"1-clone","11","12","Past",7,"7",0,1,"3"
"1-clone","11","1","Future",1,"8",0,1,"3"
"1-clone","11","2","Future",1,"8",0,1,"3"
"1-clone","11","3","Future",1,"8",0,1,"3"
"1-clone","11","4","Future",1,"8",0,1,"3"
"1-clone","11","5","Future",1,"8",0,1,"3"
"1-clone","11","6","Future",1,"8",0,1,"3"
"1-clone","11","7","Future",1,"8",0,1,"3"
"1-clone","11","8","Future",1,"8",0,1,"3"
"1-clone","11","9","Future",1,"8",0,1,"3"
"1-clone","11","10","Future",1,"8",0,1,"3"
"1-clone","11","11","Future",1,"8",0,1,"3"
"1-clone","11","12","Future",1,"8",0,1,"3"
"1-clone","11","1","Contemporary",3,"8",0,1,"3"
"1-clone","11","2","Contemporary",3,"8",0,1,"3"
"1-clone","11","3","Contemporary",3,"8",0,1,"3"
"1-clone","11","4","Contemporary",3,"8",0,1,"3"
"1-clone","11","5","Contemporary",3,"8",0,1,"3"
"1-clone","11","6","Contemporary",3,"8",0,1,"3"
"1-clone","11","7","Contemporary",3,"8",0,1,"3"
"1-clone","11","8","Contemporary",3,"8",0,1,"3"
"1-clone","11","9","Contemporary",3,"8",0,1,"3"
"1-clone","11","10","Contemporary",3,"8",0,1,"3"
"1-clone","11","11","Contemporary",3,"8",0,1,"3"
"1-clone","11","12","Contemporary",3,"8",0,1,"3"
"1-clone","11","1","Past",5,"8",0,1,"3"
"1-clone","11","2","Past",5,"8",0,1,"3"
"1-clone","11","3","Past",5,"8",0,1,"3"
"1-clone","11","4","Past",5,"8",0,1,"3"
"1-clone","11","5","Past",5,"8",0,1,"3"
"1-clone","11","6","Past",5,"8",0,1,"3"
"1-clone","11","7","Past",5,"8",0,1,"3"
"1-clone","11","8","Past",5,"8",0,1,"3"
"1-clone","11","9","Past",5,"8",0,1,"3"
"1-clone","11","10","Past",5,"8",0,1,"3"
"1-clone","11","11","Past",5,"8",0,1,"3"
"1-clone","11","12","Past",5,"8",0,1,"3"
"1-clone","11","1","Past",7,"8",0,1,"3"
"1-clone","11","2","Past",7,"8",0,1,"3"
"1-clone","11","3","Past",7,"8",0,1,"3"
"1-clone","11","4","Past",7,"8",0,1,"3"
"1-clone","11","5","Past",7,"8",0,1,"3"
"1-clone","11","6","Past",7,"8",0,1,"3"
"1-clone","11","7","Past",7,"8",0,1,"3"
"1-clone","11","8","Past",7,"8",0,1,"3"
"1-clone","11","9","Past",7,"8",0,1,"3"
"1-clone","11","10","Past",7,"8",0,1,"3"
"1-clone","11","11","Past",7,"8",0,1,"3"
"1-clone","11","12","Past",7,"8",0,1,"3"
"1-clone","11","1","Future",1,"9",0,1,"3"
"1-clone","11","2","Future",1,"9",0,1,"3"
"1-clone","11","3","Future",1,"9",0,1,"3"
"1-clone","11","4","Future",1,"9",0,1,"3"
"1-clone","11","5","Future",1,"9",0,1,"3"
"1-clone","11","6","Future",1,"9",0,1,"3"
"1-clone","11","7","Future",1,"9",0,1,"3"
"1-clone","11","8","Future",1,"9",0,1,"3"
"1-clone","11","9","Future",1,"9",0,1,"3"
"1-clone","11","10","Future",1,"9",0,1,"3"
"1-clone","11","11","Future",1,"9",0,1,"3"
"1-clone","11","12","Future",1,"9",0,1,"3"
"1-clone","11","1","Contemporary",3,"9",0,1,"3"
"1-clone","11","2","Contemporary",3,"9",0,1,"3"
"1-clone","11","3","Contemporary",3,"9",0,1,"3"
"1-clone","11","4","Contemporary",3,"9",0,1,"3"
"1-clone","11","5","Contemporary",3,"9",0,1,"3"
"1-clone","11","6","Contemporary",3,"9",0,1,"3"
"1-clone","11","7","Contemporary",3,"9",0,1,"3"
"1-clone","11","8","Contemporary",3,"9",0,1,"3"
"1-clone","11","9","Contemporary",3,"9",0,1,"3"
"1-clone","11","10","Contemporary",3,"9",0,1,"3"
"1-clone","11","11","Contemporary",3,"9",0,1,"3"
"1-clone","11","12","Contemporary",3,"9",0,1,"3"
"1-clone","11","1","Past",5,"9",0,1,"3"
"1-clone","11","2","Past",5,"9",0,1,"3"
"1-clone","11","3","Past",5,"9",0,1,"3"
"1-clone","11","4","Past",5,"9",0,1,"3"
"1-clone","11","5","Past",5,"9",0,1,"3"
"1-clone","11","6","Past",5,"9",0,1,"3"
"1-clone","11","7","Past",5,"9",0,1,"3"
"1-clone","11","8","Past",5,"9",0,1,"3"
"1-clone","11","9","Past",5,"9",0,1,"3"
"1-clone","11","10","Past",5,"9",0,1,"3"
"1-clone","11","11","Past",5,"9",0,1,"3"
"1-clone","11","12","Past",5,"9",0,1,"3"
"1-clone","11","1","Past",7,"9",0,1,"3"
"1-clone","11","2","Past",7,"9",0,1,"3"
"1-clone","11","3","Past",7,"9",0,1,"3"
"1-clone","11","4","Past",7,"9",0,1,"3"
"1-clone","11","5","Past",7,"9",0,1,"3"
"1-clone","11","6","Past",7,"9",0,1,"3"
"1-clone","11","7","Past",7,"9",0,1,"3"
"1-clone","11","8","Past",7,"9",0,1,"3"
"1-clone","11","9","Past",7,"9",0,1,"3"
"1-clone","11","10","Past",7,"9",0,1,"3"
"1-clone","11","11","Past",7,"9",0,1,"3"
"1-clone","11","12","Past",7,"9",0,1,"3"
"1-clone","11","1","Future",1,"10",0,1,"3"
"1-clone","11","2","Future",1,"10",0,1,"3"
"1-clone","11","3","Future",1,"10",0,1,"3"
"1-clone","11","4","Future",1,"10",0,1,"3"
"1-clone","11","5","Future",1,"10",0,1,"3"
"1-clone","11","6","Future",1,"10",0,1,"3"
"1-clone","11","7","Future",1,"10",0,1,"3"
"1-clone","11","8","Future",1,"10",0,1,"3"
"1-clone","11","9","Future",1,"10",0,1,"3"
"1-clone","11","10","Future",1,"10",0,1,"3"
"1-clone","11","11","Future",1,"10",0,1,"3"
"1-clone","11","12","Future",1,"10",0,1,"3"
"1-clone","11","1","Contemporary",3,"10",0,1,"3"
"1-clone","11","2","Contemporary",3,"10",0,1,"3"
"1-clone","11","3","Contemporary",3,"10",0,1,"3"
"1-clone","11","4","Contemporary",3,"10",0,1,"3"
"1-clone","11","5","Contemporary",3,"10",0,1,"3"
"1-clone","11","6","Contemporary",3,"10",0,1,"3"
"1-clone","11","7","Contemporary",3,"10",0,1,"3"
"1-clone","11","8","Contemporary",3,"10",0,1,"3"
"1-clone","11","9","Contemporary",3,"10",0,1,"3"
"1-clone","11","10","Contemporary",3,"10",0,1,"3"
"1-clone","11","11","Contemporary",3,"10",0,1,"3"
"1-clone","11","12","Contemporary",3,"10",0,1,"3"
"1-clone","11","1","Past",5,"10",0,1,"3"
"1-clone","11","2","Past",5,"10",0,1,"3"
"1-clone","11","3","Past",5,"10",0,1,"3"
"1-clone","11","4","Past",5,"10",0,1,"3"
"1-clone","11","5","Past",5,"10",0,1,"3"
"1-clone","11","6","Past",5,"10",0,1,"3"
"1-clone","11","7","Past",5,"10",0,1,"3"
"1-clone","11","8","Past",5,"10",0,1,"3"
"1-clone","11","9","Past",5,"10",0,1,"3"
"1-clone","11","10","Past",5,"10",0,1,"3"
"1-clone","11","11","Past",5,"10",0,1,"3"
"1-clone","11","12","Past",5,"10",0,1,"3"
"1-clone","11","1","Past",7,"10",0,1,"3"
"1-clone","11","2","Past",7,"10",0,1,"3"
"1-clone","11","3","Past",7,"10",0,1,"3"
"1-clone","11","4","Past",7,"10",0,1,"3"
"1-clone","11","5","Past",7,"10",0,1,"3"
"1-clone","11","6","Past",7,"10",0,1,"3"
"1-clone","11","7","Past",7,"10",0,1,"3"
"1-clone","11","8","Past",7,"10",0,1,"3"
"1-clone","11","9","Past",7,"10",0,1,"3"
"1-clone","11","10","Past",7,"10",0,1,"3"
"1-clone","11","11","Past",7,"10",0,1,"3"
"1-clone","11","12","Past",7,"10",0,1,"3"
"1-clone","11","1","Future",1,"11",0,1,"3"
"1-clone","11","2","Future",1,"11",0,1,"3"
"1-clone","11","3","Future",1,"11",0,1,"3"
"1-clone","11","4","Future",1,"11",0,1,"3"
"1-clone","11","5","Future",1,"11",0,1,"3"
"1-clone","11","6","Future",1,"11",0,1,"3"
"1-clone","11","7","Future",1,"11",0,1,"3"
"1-clone","11","8","Future",1,"11",0,1,"3"
"1-clone","11","9","Future",1,"11",0,1,"3"
"1-clone","11","10","Future",1,"11",0,1,"3"
"1-clone","11","11","Future",1,"11",0,1,"3"
"1-clone","11","12","Future",1,"11",0,1,"3"
"1-clone","11","1","Contemporary",3,"11",0,1,"3"
"1-clone","11","2","Contemporary",3,"11",0,1,"3"
"1-clone","11","3","Contemporary",3,"11",0,1,"3"
"1-clone","11","4","Contemporary",3,"11",0,1,"3"
"1-clone","11","5","Contemporary",3,"11",0,1,"3"
"1-clone","11","6","Contemporary",3,"11",0,1,"3"
"1-clone","11","7","Contemporary",3,"11",0,1,"3"
"1-clone","11","8","Contemporary",3,"11",0,1,"3"
"1-clone","11","9","Contemporary",3,"11",0,1,"3"
"1-clone","11","10","Contemporary",3,"11",0,1,"3"
"1-clone","11","11","Contemporary",3,"11",0,1,"3"
"1-clone","11","12","Contemporary",3,"11",0,1,"3"
"1-clone","11","1","Past",5,"11",0,1,"3"
"1-clone","11","2","Past",5,"11",0,1,"3"
"1-clone","11","3","Past",5,"11",0,1,"3"
"1-clone","11","4","Past",5,"11",0,1,"3"
"1-clone","11","5","Past",5,"11",0,1,"3"
"1-clone","11","6","Past",5,"11",0,1,"3"
"1-clone","11","7","Past",5,"11",0,1,"3"
"1-clone","11","8","Past",5,"11",0,1,"3"
"1-clone","11","9","Past",5,"11",0,1,"3"
"1-clone","11","10","Past",5,"11",0,1,"3"
"1-clone","11","11","Past",5,"11",0,1,"3"
"1-clone","11","12","Past",5,"11",0,1,"3"
"1-clone","11","1","Past",7,"11",0,1,"3"
"1-clone","11","2","Past",7,"11",0,1,"3"
"1-clone","11","3","Past",7,"11",0,1,"3"
"1-clone","11","4","Past",7,"11",0,1,"3"
"1-clone","11","5","Past",7,"11",0,1,"3"
"1-clone","11","6","Past",7,"11",0,1,"3"
"1-clone","11","7","Past",7,"11",0,1,"3"
"1-clone","11","8","Past",7,"11",0,1,"3"
"1-clone","11","9","Past",7,"11",0,1,"3"
"1-clone","11","10","Past",7,"11",0,1,"3"
"1-clone","11","11","Past",7,"11",0,1,"3"
"1-clone","11","12","Past",7,"11",0,1,"3"
